fold,batch,frac,seed,method,acc,subject
3,3,0.2,1,robust,77.22222222222223,S02
3,3,0.2,2,standard,41.66666666666667,S02
3,3,0.2,2,robust,77.77777777777777,S02
3,3,0.2,3,standard,43.888888888888886,S02
3,3,0.2,3,robust,78.33333333333331,S02
3,3,0.2,4,standard,41.66666666666667,S02
3,3,0.2,4,robust,77.77777777777779,S02
3,3,0.2,5,standard,42.22222222222223,S02
3,3,0.2,5,robust,77.77777777777777,S02
3,4,0.0,0,standard,69.44444444444444,S02
3,4,0.0,0,robust,69.44444444444444,S02
3,4,0.0,1,standard,69.44444444444444,S02
3,4,0.0,1,robust,69.44444444444444,S02
3,4,0.0,2,standard,69.44444444444444,S02
3,4,0.0,2,robust,69.44444444444444,S02
3,4,0.0,3,standard,69.44444444444444,S02
3,4,0.0,3,robust,69.44444444444444,S02
3,4,0.0,4,standard,69.44444444444444,S02
3,4,0.0,4,robust,69.44444444444444,S02
3,4,0.0,5,standard,69.44444444444444,S02
3,4,0.0,5,robust,69.44444444444444,S02
3,4,0.02,0,standard,68.88888888888887,S02
3,4,0.02,0,robust,69.44444444444444,S02
3,4,0.02,1,standard,70.55555555555554,S02
3,4,0.02,1,robust,69.44444444444444,S02
3,4,0.02,2,standard,70.0,S02
3,4,0.02,2,robust,69.44444444444444,S02
3,4,0.02,3,standard,67.77777777777777,S02
3,4,0.02,3,robust,69.44444444444444,S02
3,4,0.02,4,standard,68.88888888888887,S02
3,4,0.02,4,robust,69.44444444444444,S02
3,4,0.02,5,standard,69.44444444444444,S02
3,4,0.02,5,robust,69.44444444444444,S02
3,4,0.05,0,standard,66.1111111111111,S02
3,4,0.05,0,robust,70.0,S02
3,4,0.05,1,standard,65.55555555555556,S02
3,4,0.05,1,robust,69.44444444444444,S02
3,4,0.05,2,standard,68.33333333333333,S02
3,4,0.05,2,robust,69.44444444444444,S02
3,4,0.05,3,standard,65.55555555555556,S02
3,4,0.05,3,robust,70.0,S02
3,4,0.05,4,standard,66.11111111111111,S02
3,4,0.05,4,robust,71.1111111111111,S02
3,4,0.05,5,standard,67.22222222222221,S02
3,4,0.05,5,robust,69.44444444444444,S02
3,4,0.1,0,standard,59.44444444444444,S02
3,4,0.1,0,robust,70.0,S02
3,4,0.1,1,standard,60.00000000000001,S02
3,4,0.1,1,robust,70.0,S02
3,4,0.1,2,standard,59.44444444444444,S02
3,4,0.1,2,robust,70.0,S02
3,4,0.1,3,standard,58.8888888888889,S02
3,4,0.1,3,robust,70.0,S02
3,4,0.1,4,standard,61.111111111111114,S02
3,4,0.1,4,robust,71.1111111111111,S02
3,4,0.1,5,standard,58.333333333333336,S02
3,4,0.1,5,robust,70.0,S02
3,4,0.2,0,standard,37.222222222222214,S02
3,4,0.2,0,robust,70.55555555555554,S02
3,4,0.2,1,standard,35.0,S02
3,4,0.2,1,robust,69.44444444444444,S02
3,4,0.2,2,standard,38.333333333333336,S02
3,4,0.2,2,robust,68.33333333333333,S02
3,4,0.2,3,standard,35.0,S02
3,4,0.2,3,robust,70.55555555555554,S02
3,4,0.2,4,standard,38.88888888888889,S02
3,4,0.2,4,robust,70.55555555555554,S02
3,4,0.2,5,standard,36.11111111111111,S02
3,4,0.2,5,robust,70.0,S02
3,5,0.0,0,standard,72.77777777777777,S02
3,5,0.0,0,robust,72.22222222222221,S02
3,5,0.0,1,standard,72.77777777777777,S02
3,5,0.0,1,robust,72.22222222222221,S02
3,5,0.0,2,standard,72.77777777777777,S02
3,5,0.0,2,robust,72.22222222222221,S02
3,5,0.0,3,standard,72.77777777777777,S02
3,5,0.0,3,robust,72.22222222222221,S02
3,5,0.0,4,standard,72.77777777777777,S02
3,5,0.0,4,robust,72.22222222222221,S02
3,5,0.0,5,standard,72.77777777777777,S02
3,5,0.0,5,robust,72.22222222222221,S02
3,5,0.02,0,standard,68.88888888888889,S02
3,5,0.02,0,robust,71.11111111111111,S02
3,5,0.02,1,standard,71.11111111111111,S02
3,5,0.02,1,robust,72.22222222222221,S02
3,5,0.02,2,standard,70.55555555555556,S02
3,5,0.02,2,robust,72.77777777777777,S02
3,5,0.02,3,standard,68.88888888888889,S02
3,5,0.02,3,robust,72.77777777777777,S02
3,5,0.02,4,standard,70.55555555555554,S02
3,5,0.02,4,robust,72.22222222222221,S02
3,5,0.02,5,standard,68.33333333333333,S02
3,5,0.02,5,robust,71.66666666666667,S02
3,5,0.05,0,standard,67.77777777777777,S02
3,5,0.05,0,robust,71.66666666666667,S02
3,5,0.05,1,standard,65.55555555555556,S02
3,5,0.05,1,robust,72.22222222222221,S02
3,5,0.05,2,standard,66.1111111111111,S02
3,5,0.05,2,robust,72.77777777777777,S02
3,5,0.05,3,standard,66.11111111111111,S02
3,5,0.05,3,robust,72.77777777777777,S02
3,5,0.05,4,standard,67.77777777777777,S02
3,5,0.05,4,robust,72.77777777777777,S02
3,5,0.05,5,standard,66.11111111111111,S02
3,5,0.05,5,robust,71.66666666666667,S02
3,5,0.1,0,standard,56.11111111111112,S02
3,5,0.1,0,robust,69.44444444444446,S02
3,5,0.1,1,standard,58.88888888888889,S02
3,5,0.1,1,robust,72.22222222222221,S02
3,5,0.1,2,standard,58.333333333333336,S02
3,5,0.1,2,robust,72.77777777777777,S02
3,5,0.1,3,standard,56.111111111111114,S02
3,5,0.1,3,robust,72.22222222222221,S02
3,5,0.1,4,standard,58.333333333333336,S02
3,5,0.1,4,robust,73.33333333333333,S02
3,5,0.1,5,standard,56.666666666666664,S02
3,5,0.1,5,robust,72.77777777777777,S02
3,5,0.2,0,standard,40.55555555555556,S02
3,5,0.2,0,robust,69.44444444444444,S02
3,5,0.2,1,standard,38.888888888888886,S02
3,5,0.2,1,robust,71.11111111111111,S02
3,5,0.2,2,standard,37.77777777777778,S02
3,5,0.2,2,robust,71.11111111111111,S02
3,5,0.2,3,standard,38.88888888888889,S02
3,5,0.2,3,robust,71.11111111111111,S02
3,5,0.2,4,standard,40.0,S02
3,5,0.2,4,robust,71.66666666666667,S02
3,5,0.2,5,standard,38.888888888888886,S02
3,5,0.2,5,robust,72.77777777777777,S02
